,Unnamed: 0,date,price,volume_estimated,RSI_14_2h,SMA_20_2h,Bollinger_Upper_2h,Bollinger_Lower_2h,sell,stoploss,buy,SMA_10,SMA_50,sma_10_sma50,volatility
449,449,2024-11-26 06:00:00,0.293719598866925,7.98600916310821,43.83177721897166,0.3333631411896228,0.396192308336651,0.2705339740425947,False,False,False,0.30912925069018093,0.3350065801253414,-0.025877329435160468,0.12565833429405626
450,450,2024-11-26 08:00:00,0.3092051804199696,15.48558155304458,47.1451912382936,0.3309026179443267,0.3934545597680054,0.268350676120648,False,False,False,0.30382640456492593,0.3332217438736127,-0.029395339308686763,0.12510388364735742
451,451,2024-11-26 10:00:00,0.2980450946757498,11.160085744219783,45.08121210469803,0.3283060045718943,0.3918280085883694,0.2647840005554191,False,False,False,0.3000897612869135,0.33189175001661086,-0.03180198872969736,0.1270440080329503
452,452,2024-11-26 12:00:00,0.3061387897514228,8.09369507567298,46.896942720698384,0.325793835293638,0.3886107922439123,0.2629768783433637,False,False,False,0.30178023345050925,0.3305607081026818,-0.02878047465217254,0.12563391390054862
453,453,2024-11-26 14:00:00,0.3213329789460552,15.194189194632449,50.22403995169595,0.323163690241628,0.3817563921306509,0.2645709883526052,False,False,False,0.3029653223064499,0.3295072051260095,-0.026541882819559603,0.1171854037780457
454,454,2024-11-26 16:00:00,0.3317719221777139,10.438943231658673,52.42924850933297,0.3222256451028212,0.3795606366105089,0.2648906535951336,False,False,False,0.30748098620330955,0.3287521964993181,-0.021271210296008536,0.11466998301537529
455,455,2024-11-26 18:00:00,0.3117135380856919,20.058384092021985,48.026396232958966,0.32061491790258,0.3771877414388241,0.2640420943663359,False,False,False,0.3078759108978841,0.3277636094832432,-0.019887698585359104,0.1131456470724882
456,456,2024-11-26 20:00:00,0.36164237567516,49.92883758946809,57.57648352237367,0.3217074022243355,0.3806344680484579,0.2627803364002131,True,False,False,0.31175099196999645,0.3274839437003806,-0.015732951730384137,0.11785413164824482
457,457,2024-11-26 22:00:00,0.3431093614156595,18.53301425950049,53.63675502748384,0.3210823758441063,0.3787470101729072,0.2634177415153055,False,False,False,0.31624124297181644,0.32695222475383096,-0.010710981782014517,0.11532926865760168
458,458,2024-11-27 00:00:00,0.3470721284835054,3.9627670678458737,54.35594324235269,0.3194107611406013,0.371490354964457,0.2673311673167455,False,False,False,0.3223750968497853,0.32685833538005626,-0.004483238530270939,0.10415918764771148
459,459,2024-11-27 02:00:00,0.3371433375495289,9.928790933976472,52.172253966138506,0.3179233607041133,0.3658248836793341,0.2700218377288925,False,False,False,0.3267174707180457,0.3270801164499107,-0.0003626457318650078,0.09580304595044159
460,460,2024-11-27 04:00:00,0.324226395709432,12.916941840096896,49.39221835922508,0.3160229984059589,0.3593169514403537,0.2727290453715641,False,True,False,0.32821959224699193,0.3272144917830689,0.0010051004639230476,0.08658790606878958
461,461,2024-11-27 06:00:00,0.3433089893762335,19.082593666801483,53.347253587601394,0.3164178715019769,0.3605915288190922,0.2722442141848616,False,False,False,0.33274598171704034,0.3276931954740994,0.005052786242940921,0.08834731463423057
462,462,2024-11-27 08:00:00,0.3748248702255454,31.51588084931189,59.04055123220256,0.3206974116074809,0.3700614962860005,0.2713333269289613,False,False,False,0.3396145897644526,0.32849547789253,0.011119111871922605,0.09872816935703921
463,463,2024-11-27 10:00:00,0.3736579283435132,1.166941882032202,58.75463863282546,0.3239062035053242,0.3782887995229764,0.2695236074876719,False,False,False,0.3448470847041984,0.32906411475977265,0.01578296994442574,0.10876519203530449
464,464,2024-11-27 12:00:00,0.3777434777036325,4.085549360119289,59.49421974390161,0.3284626132300499,0.3849204951107569,0.2720047313493429,False,False,False,0.3494442402567902,0.3302461591952256,0.01919808106156462,0.11291576376141399
465,465,2024-11-27 14:00:00,0.4152111749793255,37.46769727569305,65.58829857684236,0.3338349574220188,0.4013631033068398,0.2663068115371979,True,False,False,0.3597940039461536,0.33231326737297073,0.02748073657318284,0.1350562917696419
466,466,2024-11-27 16:00:00,0.406454993329486,8.756181649839545,63.19542821838336,0.3380131288407913,0.4126561519362639,0.2633701057453187,False,False,False,0.36427526571158614,0.3340255060707381,0.03024975964084803,0.1492860461909452
467,467,2024-11-27 18:00:00,0.3845241650793116,21.9308282501744,57.53380627148253,0.3423289945248839,0.4172622449562144,0.2673957440935534,False,False,False,0.3684167460779514,0.33552744850248994,0.03288929757546144,0.149866500862661
468,468,2024-11-27 20:00:00,0.364955316714509,19.568848364802605,52.97335710429489,0.3462900808754185,0.4168760771060885,0.2757040846447485,False,True,False,0.37020506490105176,0.33701048330224614,0.03319458159880562,0.14117199246134
